Ano;Mês;data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia;Contrato Ativo
2024;3;2024-03;Viseu;Moimenta da Beira;Castelo;SIM;134;18;1807;180708;SIM
2024;3;2024-03;Viseu;Oliveira de Frades;União das freguesias de Destriz e Reigoso;SIM;396;18;1810;181014;SIM
2024;3;2024-03;Viseu;Penalva do Castelo;Esmolfe;SIM;360;18;1811;181103;SIM
2024;3;2024-03;Viseu;Penedono;Penela da Beira;NÃO;100;18;1812;181207;SIM
2024;3;2024-03;Viseu;Penedono;Souto;NÃO;70;18;1812;181209;SIM
2024;3;2024-03;Viseu;Penedono;União das freguesias de Antas e Ourozinho;NÃO;137;18;1812;181210;SIM
2024;3;2024-03;Viseu;Sernancelhe;Vila da Ponte;NÃO;25;18;1818;181817;SIM
2024;3;2024-03;Viseu;Sernancelhe;União das freguesias de Sernancelhe e Sarzeda;NÃO;170;18;1818;181821;SIM
2024;3;2024-03;Viseu;Tabuaço;Adorigo;NÃO;12;18;1819;181901;SIM
2024;3;2024-03;Viseu;Tabuaço;Granja do Tedo;NÃO;6;18;1819;181906;SIM
2024;3;2024-03;Viseu;Tondela;Castelões;NÃO;600;18;1821;182105;SIM
2024;3;2024-03;Viseu;Viseu;União das freguesias de Faíl e Vila Chã de Sá;NÃO;670;18;1823;182338;SIM
2024;3;2024-03;Viseu;Viseu;União das freguesias de Faíl e Vila Chã de Sá;SIM;828;18;1823;182338;SIM
2024;4;2024-04;Aveiro;Águeda;União das freguesias de Águeda e Borralha;SIM;8020;01;0101;010121;SIM
2024;4;2024-04;Aveiro;Albergaria-a-Velha;São João de Loure e Frossos;NÃO;572;01;0102;010210;SIM
2024;4;2024-04;Aveiro;Santa Maria da Feira;União das freguesias de Lobão, Gião, Louredo e Guisande;NÃO;382;01;0109;010934;SIM
2024;4;2024-04;Aveiro;Mealhada;Barcouço;NÃO;59;01;0111;011102;SIM
2024;4;2024-04;Aveiro;Sever do Vouga;Rocas do Vouga;SIM;896;01;0117;011705;SIM
2024;4;2024-04;Beja;Aljustrel;União das freguesias de Aljustrel e Rio de Moinhos;SIM;3399;02;0201;020106;SIM
2024;4;2024-04;Beja;Beja;Nossa Senhora das Neves;NÃO;67;02;0205;020506;SIM
2024;4;2024-04;Beja;Cuba;Faro do Alentejo;NÃO;20;02;0207;020702;SIM
2024;4;2024-04;Beja;Mértola;Alcaria Ruiva;NÃO;72;02;0209;020901;SIM
2024;4;2024-04;Braga;Amares;União das freguesias de Ferreiros, Prozelo e Besteiros;NÃO;425;03;0301;030127;SIM
2024;4;2024-04;Braga;Barcelos;Roriz;SIM;464;03;0302;030264;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Silveiros e Rio Covo (Santa Eulália);NÃO;278;03;0302;0302FE;SIM
2024;4;2024-04;Braga;Cabeceiras de Basto;Abadim;SIM;245;03;0304;030401;SIM
2024;4;2024-04;Braga;Cabeceiras de Basto;União das freguesias de Alvite e Passos;NÃO;314;03;0304;030418;SIM
2024;4;2024-04;Braga;Cabeceiras de Basto;União das freguesias de Alvite e Passos;SIM;294;03;0304;030418;SIM
2024;4;2024-04;Braga;Esposende;Antas;SIM;1361;03;0306;030601;SIM
2024;4;2024-04;Braga;Esposende;União das freguesias de Esposende, Marinhas e Gandra;SIM;9962;03;0306;030618;SIM
2024;4;2024-04;Braga;Fafe;Fafe;NÃO;607;03;0307;030709;SIM
2024;4;2024-04;Braga;Guimarães;Caldelas;NÃO;114;03;0308;030808;SIM
2024;4;2024-04;Braga;Guimarães;Lordelo;NÃO;114;03;0308;030828;SIM
2024;4;2024-04;Braga;Guimarães;Ponte;SIM;3280;03;0308;030838;SIM
2024;4;2024-04;Braga;Guimarães;Candoso (São Martinho);NÃO;43;03;0308;030857;SIM
2024;4;2024-04;Braga;Terras de Bouro;Rio Caldo;SIM;641;03;0310;031013;SIM
2024;4;2024-04;Braga;Terras de Bouro;União das freguesias de Chorense e Monte;NÃO;13;03;0310;031019;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Castelões;NÃO;36;03;0312;031210;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Fradelos;SIM;1311;03;0312;031215;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Vale (São Martinho);SIM;772;03;0312;031241;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;União das freguesias de Esmeriz e Cabeçudos;NÃO;457;03;0312;031254;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;União das freguesias de Esmeriz e Cabeçudos;SIM;1317;03;0312;031254;SIM
2024;4;2024-04;Bragança;Bragança;Salsas;SIM;168;04;0402;040239;SIM
2024;4;2024-04;Bragança;Macedo de Cavaleiros;Talhas;SIM;96;04;0405;040530;SIM
2024;4;2024-04;Bragança;Torre de Moncorvo;Castedo;SIM;157;04;0409;040906;SIM
2024;4;2024-04;Bragança;Torre de Moncorvo;União das freguesias de Felgar e Souto da Velha;SIM;764;04;0409;040919;SIM
2024;4;2024-04;Bragança;Vinhais;União das freguesias de Soeira, Fresulfe e Mofreita;NÃO;39;04;0412;041241;SIM
2024;4;2024-04;Castelo Branco;Covilhã;Boidobra;NÃO;91;05;0503;050305;SIM
2024;4;2024-04;Castelo Branco;Oleiros;Cambas;NÃO;214;05;0506;050603;SIM
2024;4;2024-04;Coimbra;Cantanhede;União das freguesias de Cantanhede e Pocariça;SIM;6029;06;0602;060220;SIM
2024;4;2024-04;Coimbra;Vila Nova de Poiares;Lavegadas;NÃO;140;06;0617;061702;SIM
2024;4;2024-04;Évora;Borba;Borba (Matriz);NÃO;304;07;0703;070301;SIM
2024;4;2024-04;Évora;Estremoz;União das freguesias do Ameixial (Santa Vitória e São Bento);NÃO;95;07;0704;070417;SIM
2024;4;2024-04;Évora;Montemor-o-Novo;Santiago do Escoural;SIM;797;07;0706;070605;SIM
2024;4;2024-04;Évora;Redondo;Montoito;SIM;922;07;0710;071001;SIM
2024;4;2024-04;Faro;Aljezur;Rogil;NÃO;390;08;0803;080304;SIM
2024;4;2024-04;Faro;Faro;Santa Bárbara de Nexe;NÃO;801;08;0805;080503;SIM
2024;4;2024-04;Faro;Tavira;Santa Catarina da Fonte do Bispo;NÃO;794;08;0814;081404;SIM
2024;4;2024-04;Guarda;Aguiar da Beira;Eirado;SIM;204;09;0901;090106;SIM
2024;4;2024-04;Guarda;Sabugal;União das freguesias de Santo Estêvão e Moita;SIM;173;09;0911;091146;SIM
2024;4;2024-04;Guarda;Trancoso;União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;NÃO;40;09;0913;091331;SIM
2024;4;2024-04;Leiria;Caldas da Rainha;Foz do Arelho;NÃO;47;10;1006;100606;SIM
2024;4;2024-04;Leiria;Caldas da Rainha;Vidais;SIM;697;10;1006;100615;SIM
2024;4;2024-04;Leiria;Peniche;Serra d'El-Rei;NÃO;92;10;1014;101405;SIM
2024;4;2024-04;Lisboa;Oeiras;União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;NÃO;7406;11;1110;111012;SIM
2024;4;2024-04;Lisboa;Odivelas;União das freguesias de Pontinha e Famões;SIM;18909;11;1116;111608;SIM
2024;4;2024-04;Portalegre;Alter do Chão;Alter do Chão;NÃO;103;12;1201;120101;SIM
2024;4;2024-04;Portalegre;Nisa;União das freguesias de Arez e Amieira do Tejo;SIM;533;12;1212;121211;SIM
2024;4;2024-04;Portalegre;Sousel;Sousel;SIM;1285;12;1215;121504;SIM
2024;4;2024-04;Porto;Amarante;Vila Meã;SIM;1814;13;1301;130147;SIM
2024;4;2024-04;Porto;Felgueiras;Friande;NÃO;187;13;1303;130305;SIM
2024;4;2024-04;Porto;Lousada;Lodares;NÃO;62;13;1305;130510;SIM
2024;4;2024-04;Porto;Maia;Cidade da Maia;NÃO;942;13;1306;130619;SIM
2024;4;2024-04;Porto;Matosinhos;União das freguesias de Custóias, Leça do Balio e Guifões;NÃO;986;13;1308;130811;SIM
2024;4;2024-04;Porto;Paredes;Cete;SIM;1402;13;1310;131008;SIM
2024;4;2024-04;Porto;Penafiel;Oldrões;NÃO;213;13;1311;131121;SIM
2024;4;2024-04;Porto;Penafiel;Sebolido;SIM;392;13;1311;131134;SIM
2024;4;2024-04;Porto;Vila do Conde;Labruge;SIM;1706;13;1316;131613;SIM
2024;4;2024-04;Porto;Vila do Conde;Modivas;SIM;871;13;1316;131617;SIM
2024;4;2024-04;Santarém;Benavente;Benavente;NÃO;359;14;1405;140501;SIM
2024;4;2024-04;Santarém;Ourém;Nossa Senhora da Piedade;NÃO;205;14;1421;142115;SIM
2024;4;2024-04;Setúbal;Setúbal;Sado;NÃO;127;15;1512;151208;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Cendufe;SIM;164;16;1601;160108;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Padroso;SIM;160;16;1601;160125;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada;SIM;2663;16;1601;160154;SIM
2024;4;2024-04;Viana do Castelo;Caminha;Lanhelas;NÃO;20;16;1602;160211;SIM
2024;4;2024-04;Viana do Castelo;Caminha;União das freguesias de Moledo e Cristelo;NÃO;101;16;1602;160224;SIM
2024;4;2024-04;Viana do Castelo;Monção;União das freguesias de Messegães, Valadares e Sá;SIM;422;16;1604;160437;SIM
2024;4;2024-04;Viana do Castelo;Ponte da Barca;União das freguesias de Crasto, Ruivos e Grovelas;NÃO;421;16;1606;160626;SIM
2024;4;2024-04;Viana do Castelo;Ponte da Barca;União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães;NÃO;293;16;1606;160628;SIM
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Serdedelo;SIM;216;16;1607;160746;SIM
2024;4;2024-04;Viana do Castelo;Vila Nova de Cerveira;Mentrestido;NÃO;59;16;1610;161009;SIM
2024;4;2024-04;Vila Real;Alijó;Santa Eugénia;SIM;70;17;1701;170113;SIM
2024;4;2024-04;Vila Real;Montalegre;União das freguesias de Cambeses do Rio, Donões e Mourilhe;NÃO;280;17;1706;170636;SIM
2024;4;2024-04;Vila Real;Murça;União das freguesias de Noura e Palheiros;NÃO;47;17;1707;170711;SIM
2024;4;2024-04;Vila Real;Ribeira de Pena;União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;SIM;2170;17;1709;170909;SIM
2024;4;2024-04;Vila Real;Sabrosa;União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;NÃO;37;17;1710;171016;SIM
2024;4;2024-04;Vila Real;Valpaços;Santa Valha;NÃO;90;17;1712;171220;SIM
2024;4;2024-04;Vila Real;Valpaços;Serapicos;NÃO;54;17;1712;171224;SIM
2024;4;2024-04;Vila Real;Valpaços;Vilarandelo;NÃO;39;17;1712;171231;SIM
2024;4;2024-04;Vila Real;Vila Real;Torgueda;NÃO;265;17;1714;171426;SIM
2024;4;2024-04;Viseu;Armamar;Armamar;NÃO;61;18;1801;180120;SIM
2024;4;2024-04;Viseu;Lamego;Lalim;SIM;543;18;1805;180510;SIM
2024;4;2024-04;Viseu;Lamego;Penajóia;SIM;609;18;1805;180516;SIM
2024;4;2024-04;Viseu;Mortágua;Marmeleira;NÃO;30;18;1808;180805;SIM
2024;4;2024-04;Viseu;Mortágua;Pala;SIM;530;18;1808;180807;SIM
2024;4;2024-04;Viseu;São João da Pesqueira;Vale de Figueira;SIM;223;18;1815;181511;SIM
2024;4;2024-04;Viseu;Sátão;Silvã de Cima;SIM;171;18;1817;181711;SIM
2024;1;2024-01;Aveiro;Águeda;União das freguesias do Préstimo e Macieira de Alcoba;SIM;562;01;0101;010127;SIM
2024;1;2024-01;Aveiro;Arouca;União das freguesias de Cabreiros e Albergaria da Serra;NÃO;136;01;0104;010422;SIM
2024;1;2024-01;Aveiro;Sever do Vouga;Couto de Esteves;NÃO;129;01;0117;011702;SIM
2024;1;2024-01;Aveiro;Sever do Vouga;União das freguesias de Cedrim e Paradela;NÃO;88;01;0117;011710;SIM
2024;1;2024-01;Beja;Cuba;Vila Ruiva;NÃO;28;02;0207;020704;SIM
2024;1;2024-01;Braga;Amares;Rendufe;NÃO;169;03;0301;030118;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Durrães e Tregosa;SIM;701;03;0302;030298;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Negreiros e Chavão;NÃO;607;03;0302;0302FB;SIM
2024;1;2024-01;Braga;Braga;Adaúfe;SIM;1062;03;0303;030301;SIM
2024;1;2024-01;Braga;Braga;União das freguesias de Morreira e Trandeiras;SIM;281;03;0303;030376;SIM
2024;1;2024-01;Braga;Celorico de Basto;Borba de Montanha;SIM;523;03;0305;030503;SIM
2024;1;2024-01;Braga;Celorico de Basto;Moreira do Castelo;SIM;266;03;0305;030515;SIM
2024;1;2024-01;Braga;Esposende;Vila Chã;SIM;656;03;0306;030615;SIM
2024;1;2024-01;Braga;Fafe;Arões (Santa Cristina);NÃO;81;03;0307;030726;SIM
2024;1;2024-01;Braga;Fafe;União de freguesias de Antime e Silvares (São Clemente);NÃO;149;03;0307;030739;SIM
2024;1;2024-01;Braga;Guimarães;União das freguesias de Atães e Rendufe;SIM;514;03;0308;030878;SIM
2024;1;2024-01;Braga;Guimarães;União das freguesias de Candoso São Tiago e Mascotelos;SIM;1621;03;0308;030881;SIM
2024;1;2024-01;Braga;Guimarães;União das freguesias de Prazins Santo Tirso e Corvite;SIM;419;03;0308;030885;SIM
2024;1;2024-01;Braga;Vieira do Minho;Pinheiro;SIM;232;03;0311;031112;SIM
2024;1;2024-01;Braga;Vila Nova de Famalicão;Landim;SIM;671;03;0312;031221;SIM
2024;1;2024-01;Braga;Vila Verde;Loureira;SIM;412;03;0313;031325;SIM
2024;1;2024-01;Braga;Vila Verde;Pico;NÃO;175;03;0313;031335;SIM
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Esqueiros, Nevogilde e Travassós;NÃO;264;03;0313;031363;SIM
2024;1;2024-01;Braga;Vizela;Vizela (Santo Adrião);NÃO;56;03;0314;031406;SIM
2024;1;2024-01;Bragança;Alfândega da Fé;Cerejais;SIM;166;04;0401;040103;SIM
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Lamalonga;SIM;170;04;0405;040517;SIM
2024;1;2024-01;Castelo Branco;Castelo Branco;Benquerenças;SIM;481;05;0502;050203;SIM
2024;1;2024-01;Coimbra;Arganil;Celavisa;NÃO;148;06;0601;060105;SIM
2024;1;2024-01;Coimbra;Arganil;União das freguesias de Côja e Barril de Alva;SIM;658;06;0601;060121;SIM
2024;1;2024-01;Coimbra;Cantanhede;Ançã;SIM;1465;06;0602;060201;SIM
2024;1;2024-01;Coimbra;Cantanhede;União das freguesias de Vilamar e Corticeiro de Cima;SIM;327;06;0602;060224;SIM
2024;1;2024-01;Coimbra;Condeixa-a-Nova;Ega;SIM;1347;06;0604;060406;SIM
2024;1;2024-01;Coimbra;Góis;Vila Nova do Ceira;NÃO;250;06;0606;060605;SIM
2024;1;2024-01;Coimbra;Mira;Seixo;NÃO;537;06;0608;060802;SIM
2024;1;2024-01;Coimbra;Miranda do Corvo;União das freguesias de Semide e Rio Vide;NÃO;414;06;0609;060906;SIM
2024;1;2024-01;Coimbra;Montemor-o-Velho;Santo Varão;NÃO;216;06;0610;061009;SIM
2024;1;2024-01;Coimbra;Montemor-o-Velho;União das freguesias de Abrunheira, Verride e Vila Nova da Barca;NÃO;524;06;0610;061015;SIM
2024;1;2024-01;Coimbra;Oliveira do Hospital;União das freguesias de Penalva de Alva e São Sebastião da Feira;SIM;336;06;0611;061125;SIM
2024;1;2024-01;Coimbra;Pampilhosa da Serra;Pampilhosa da Serra;NÃO;164;06;0612;061206;SIM
2024;1;2024-01;Coimbra;Penacova;Carvalho;NÃO;355;06;0613;061301;SIM
2024;1;2024-01;Évora;Évora;Canaviais;SIM;1345;07;0705;070515;SIM
2024;1;2024-01;Faro;Olhão;União das freguesias de Moncarapacho e Fuseta;SIM;3420;08;0810;081006;SIM
2024;1;2024-01;Guarda;Fornos de Algodres;Algodres;SIM;298;09;0905;090501;SIM
2024;1;2024-01;Guarda;Guarda;Aldeia Viçosa;NÃO;52;09;0907;090704;SIM
2024;1;2024-01;Guarda;Guarda;Aldeia Viçosa;SIM;241;09;0907;090704;SIM
2024;1;2024-01;Guarda;Guarda;Valhelhas;SIM;148;09;0907;090747;SIM
2024;1;2024-01;Guarda;Mêda;Poço do Canto;NÃO;29;09;0909;090912;SIM
2024;1;2024-01;Guarda;Mêda;Prova e Casteição;NÃO;41;09;0909;090918;SIM
2024;1;2024-01;Guarda;Seia;Loriga;NÃO;558;09;0912;091207;SIM
2024;1;2024-01;Guarda;Seia;Paranhos;SIM;443;09;0912;091208;SIM
2024;1;2024-01;Guarda;Seia;Sandomil;NÃO;238;09;0912;091212;SIM
2024;1;2024-01;Guarda;Trancoso;Moreira de Rei;SIM;430;09;0913;091312;SIM
2024;1;2024-01;Guarda;Vila Nova de Foz Côa;Castelo Melhor;SIM;101;09;0914;091402;SIM
2024;1;2024-01;Leiria;Alcobaça;Cela;SIM;1709;10;1001;100106;SIM
2024;1;2024-01;Leiria;Alcobaça;Évora de Alcobaça;NÃO;205;10;1001;100108;SIM
2024;1;2024-01;Leiria;Alcobaça;União das freguesias de Alcobaça e Vestiaria;SIM;5143;10;1001;100121;SIM
2024;1;2024-01;Leiria;Caldas da Rainha;Foz do Arelho;NÃO;70;10;1006;100606;SIM
2024;1;2024-01;Leiria;Leiria;União das freguesias de Colmeias e Memória;NÃO;1197;10;1009;100932;SIM
2024;1;2024-01;Leiria;Peniche;Atouguia da Baleia;SIM;3856;10;1014;101402;SIM
2024;1;2024-01;Lisboa;Alenquer;União das freguesias de Carregado e Cadafais;NÃO;277;11;1101;110120;SIM
2024;1;2024-01;Lisboa;Cascais;União das freguesias de Cascais e Estoril;NÃO;3549;11;1105;110508;SIM
2024;1;2024-01;Lisboa;Mafra;Santo Isidoro;NÃO;900;11;1109;110913;SIM
2024;1;2024-01;Portalegre;Nisa;Tolosa;NÃO;40;12;1212;121210;SIM
2024;1;2024-01;Porto;Amarante;Candemil;SIM;121;13;1301;130107;SIM
2024;1;2024-01;Porto;Amarante;Louredo;SIM;154;13;1301;130120;SIM
2024;1;2024-01;Porto;Amarante;Rebordelo;NÃO;140;13;1301;130128;SIM
2024;1;2024-01;Porto;Baião;União das freguesias de Ancede e Ribadouro;NÃO;294;13;1302;130221;SIM
2024;1;2024-01;Porto;Lousada;Meinedo;SIM;1751;13;1305;130513;SIM
2024;1;2024-01;Porto;Lousada;Vilar do Torno e Alentém;SIM;627;13;1305;130526;SIM
2024;1;2024-01;Porto;Paços de Ferreira;Frazão Arreigada;NÃO;166;13;1309;130917;SIM
2024;1;2024-01;Porto;Penafiel;Paço de Sousa;NÃO;1080;13;1311;131122;SIM
2024;1;2024-01;Porto;Vila do Conde;Vila do Conde;NÃO;1187;13;1316;131628;SIM
2024;1;2024-01;Porto;Vila Nova de Gaia;Arcozelo;SIM;7716;13;1317;131701;SIM
2024;1;2024-01;Santarém;Abrantes;Martinchel;NÃO;221;14;1401;140105;SIM
2024;1;2024-01;Santarém;Abrantes;Carvalhal;SIM;272;14;1401;140119;SIM
2024;1;2024-01;Santarém;Coruche;Biscainho;NÃO;71;14;1409;140907;SIM
2024;1;2024-01;Santarém;Ferreira do Zêzere;Igreja Nova do Sobral;NÃO;82;14;1411;141107;SIM
2024;1;2024-01;Santarém;Rio Maior;Fráguas;SIM;163;14;1414;141405;SIM
2024;1;2024-01;Santarém;Vila Nova da Barquinha;Vila Nova da Barquinha;SIM;2079;14;1420;142006;SIM
2024;1;2024-01;Setúbal;Santiago do Cacém;União das freguesias de São Domingos e Vale de Água;NÃO;447;15;1509;150913;SIM
2024;1;2024-01;Setúbal;Sesimbra;Quinta do Conde;SIM;13623;15;1511;151103;SIM
2024;1;2024-01;Setúbal;Setúbal;União das freguesias de Azeitão (São Lourenço e São Simão);NÃO;452;15;1512;151209;SIM
2024;1;2024-01;Viana do Castelo;Arcos de Valdevez;Vale;SIM;163;16;1601;160149;SIM
2024;1;2024-01;Viana do Castelo;Caminha;União das freguesias de Arga (Baixo, Cima e São João);NÃO;13;16;1602;160221;SIM
2024;1;2024-01;Viana do Castelo;Monção;Cambeses;NÃO;31;16;1604;160407;SIM
2024;1;2024-01;Viana do Castelo;Paredes de Coura;Vascões;NÃO;136;16;1605;160521;SIM
2024;1;2024-01;Viana do Castelo;Ponte da Barca;Lindoso;NÃO;380;16;1606;160612;SIM
2024;1;2024-01;Viana do Castelo;Ponte de Lima;Sá;NÃO;13;16;1607;160740;SIM
2024;1;2024-01;Viana do Castelo;Ponte de Lima;Serdedelo;NÃO;58;16;1607;160746;SIM
2024;1;2024-01;Vila Real;Chaves;Vale de Anta;SIM;891;17;1703;170341;SIM
2024;1;2024-01;Vila Real;Montalegre;Cervos;SIM;77;17;1706;170603;SIM
2024;1;2024-01;Vila Real;Montalegre;Outeiro;SIM;52;17;1706;170619;SIM
2024;1;2024-01;Vila Real;Montalegre;Reigoso;NÃO;136;17;1706;170625;SIM
2024;1;2024-01;Vila Real;Ribeira de Pena;Alvadia;SIM;138;17;1709;170901;SIM
2024;1;2024-01;Vila Real;Santa Marta de Penaguião;Fontes;NÃO;95;17;1711;171103;SIM
2024;1;2024-01;Vila Real;Valpaços;Vassal;NÃO;27;17;1712;171229;SIM
2024;1;2024-01;Viseu;Castro daire;União das freguesias de Picão e Ermida;NÃO;391;18;1803;180326;SIM
2024;1;2024-01;Viseu;Cinfães;Nespereira;NÃO;927;18;1804;180409;SIM
2024;1;2024-01;Viseu;Lamego;Britiande;SIM;735;18;1805;180504;SIM
2024;1;2024-01;Viseu;Mangualde;Cunha Baixa;SIM;609;18;1806;180605;SIM
2024;1;2024-01;Viseu;Mortágua;Pala;NÃO;56;18;1808;180807;SIM
2024;1;2024-01;Viseu;Oliveira de Frades;Arcozelo das Maias;NÃO;87;18;1810;181002;SIM
2024;1;2024-01;Viseu;Penalva do Castelo;Trancozelos;SIM;154;18;1811;181112;SIM
2024;1;2024-01;Viseu;Penedono;Castainço;SIM;135;18;1812;181203;SIM
2024;1;2024-01;Viseu;São João da Pesqueira;Vale de Figueira;NÃO;171;18;1815;181511;SIM
2024;1;2024-01;Viseu;São João da Pesqueira;Valongo dos Azeites;NÃO;13;18;1815;181512;SIM
2024;1;2024-01;Viseu;São Pedro do Sul;Serrazes;SIM;665;18;1816;181615;SIM
2024;2;2024-02;Aveiro;Albergaria-a-Velha;Alquerubim;NÃO;152;01;0102;010202;SIM
2024;2;2024-02;Aveiro;Anadia;União das freguesias de Tamengos, Aguim e Óis do Bairro;SIM;1400;01;0103;010318;SIM
2024;2;2024-02;Aveiro;Arouca;Escariz;SIM;636;01;0104;010409;SIM
2024;2;2024-02;Aveiro;Mealhada;Luso;SIM;1148;01;0111;011104;SIM
2024;2;2024-02;Aveiro;Ovar;Maceda;NÃO;114;01;0115;011504;SIM
2024;2;2024-02;Aveiro;Vagos;Ouca;SIM;1000;01;0118;011805;SIM
2024;2;2024-02;Aveiro;Vagos;União das freguesias de Fonte de Angeão e Covão do Lobo;SIM;1274;01;0118;011812;SIM
2024;2;2024-02;Beja;Aljustrel;São João de Negrilhos;NÃO;123;02;0201;020104;SIM
2024;2;2024-02;Beja;Ferreira do Alentejo;União das freguesias de Alfundão e Peroguarda;NÃO;59;02;0208;020807;SIM
2024;2;2024-02;Braga;Amares;Dornelas;NÃO;28;03;0301;030108;SIM
2024;2;2024-02;Braga;Barcelos;Perelhal;NÃO;391;03;0302;030260;SIM
2024;2;2024-02;Braga;Barcelos;União das freguesias de Quintiães e Aguiar;SIM;247;03;0302;0302FC;SIM
2024;2;2024-02;Braga;Braga;União das freguesias de Merelim (São Pedro) e Frossos;NÃO;863;03;0303;030375;SIM
2024;2;2024-02;Braga;Celorico de Basto;Ribas;NÃO;229;03;0305;030518;SIM
2024;2;2024-02;Braga;Celorico de Basto;União das freguesias de Carvalho e Basto (Santa Tecla);SIM;451;03;0305;030526;SIM
2024;2;2024-02;Braga;Fafe;Estorãos;SIM;306;03;0307;030708;SIM
2024;2;2024-02;Braga;Fafe;União de freguesias de Ardegão, Arnozela e Seidões;NÃO;370;03;0307;030740;SIM
2024;2;2024-02;Braga;Guimarães;Azurém;NÃO;230;03;0308;030804;SIM
2024;2;2024-02;Braga;Guimarães;Creixomil;SIM;5262;03;0308;030813;SIM
2024;2;2024-02;Braga;Guimarães;Gondar;SIM;1165;03;0308;030821;SIM
2024;2;2024-02;Braga;Guimarães;Lordelo;NÃO;141;03;0308;030828;SIM
2024;2;2024-02;Braga;Guimarães;Silvares;SIM;1045;03;0308;030868;SIM
2024;2;2024-02;Braga;Guimarães;União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;SIM;450;03;0308;030890;SIM
2024;2;2024-02;Braga;Vila Verde;Loureira;SIM;431;03;0313;031325;SIM
2024;2;2024-02;Braga;Vila Verde;Parada de Gatim;NÃO;189;03;0313;031331;SIM
2024;2;2024-02;Braga;Vila Verde;Sabariz;SIM;143;03;0313;031340;SIM
2024;2;2024-02;Braga;Vizela;União das freguesias de Tagilde e Vizela (São Paio);NÃO;43;03;0314;031409;SIM
2024;2;2024-02;Bragança;Alfândega da Fé;União das freguesias de Agrobom, Saldonha e Vale Pereiro;NÃO;15;04;0401;040121;SIM
2024;2;2024-02;Bragança;Alfândega da Fé;União das freguesias de Parada e Sendim da Ribeira;NÃO;11;04;0401;040125;SIM
2024;2;2024-02;Bragança;Bragança;Sendas;NÃO;127;04;0402;040246;SIM
2024;2;2024-02;Bragança;Bragança;União das freguesias de Izeda, Calvelhe e Paradinha Nova;NÃO;55;04;0402;040252;SIM
2024;2;2024-02;Bragança;Carrazeda de Ansiães;União das freguesias de Lavandeira, Beira Grande e Selores;SIM;386;04;0403;040323;SIM
2024;2;2024-02;Bragança;Macedo de Cavaleiros;Arcas;NÃO;108;04;0405;040503;SIM
2024;2;2024-02;Bragança;Mirandela;União das freguesias de Avidagos, Navalho e Pereira;SIM;211;04;0407;040739;SIM
2024;2;2024-02;Bragança;Mogadouro;Saldanha;NÃO;38;04;0408;040815;SIM
2024;2;2024-02;Bragança;Vimioso;Carção;SIM;471;04;0411;041107;SIM
2024;2;2024-02;Bragança;Vinhais;União das freguesias de Curopos e Vale de Janeiro;NÃO;232;04;0412;041236;SIM
2024;2;2024-02;Bragança;Vinhais;União das freguesias de Soeira, Fresulfe e Mofreita;NÃO;65;04;0412;041241;SIM
2024;2;2024-02;Castelo Branco;Covilhã;União das freguesias de Vale Formoso e Aldeia do Souto;SIM;304;05;0503;050338;SIM
2024;2;2024-02;Castelo Branco;Vila Velha de Ródão;Fratel;SIM;792;05;0511;051101;SIM
2024;2;2024-02;Coimbra;Cantanhede;Sanguinheira;SIM;382;06;0602;060218;SIM
2024;2;2024-02;Coimbra;Coimbra;União das freguesias de Taveiro, Ameal e Arzila;SIM;2176;06;0603;060340;SIM
2024;2;2024-02;Coimbra;Montemor-o-Velho;Ereira;SIM;174;06;0610;061014;SIM
2024;2;2024-02;Coimbra;Penacova;Figueira de Lorvão;NÃO;323;06;0613;061302;SIM
